observed_on,longitude,latitude,year
10/6/2022,-84.44313175,34.16094353,2022
10/6/2022,-85.41234398,35.10899259,2022
10/6/2022,-83.72899628,34.71249771,2022
10/6/2022,-82.39290278,34.95930278,2022
10/6/2022,-84.578079,33.9830834,2022
10/6/2022,-84.27643667,34.07667217,2022
10/6/2022,-84.28388214,33.80698776,2022
10/7/2022,-84.28318787,33.80702591,2022
10/7/2022,-84.33160814,33.76451079,2022
10/7/2022,-82.84027847,34.72329306,2022
10/7/2022,-84.37969575,34.03760586,2022
10/7/2022,-84.50868833,34.02425283,2022
10/7/2022,-84.282775,34.02045,2022
10/7/2022,-84.1525389,33.812174,2022
10/7/2022,-84.48790208,34.0185749,2022
10/7/2022,-83.86826167,34.37918167,2022
10/7/2022,-82.83993708,34.72580629,2022
10/7/2022,-84.35556103,34.01342001,2022
10/7/2022,-84.30725221,33.85074589,2022
10/7/2022,-85.13421368,34.19944565,2022
10/7/2022,-83.84576119,33.84921483,2022
10/8/2022,-84.52149167,34.54073667,2022
10/8/2022,-84.42729444,33.68705,2022
10/8/2022,-84.22264016,34.14500318,2022
10/8/2022,-84.14717151,34.35908847,2022
10/8/2022,-82.71433409,34.53552526,2022
10/8/2022,-84.44648667,34.34708,2022
10/8/2022,-82.89429043,34.37703284,2022
10/8/2022,-85.381195,34.91757167,2022
10/8/2022,-85.34214019,35.0135593,2022
10/8/2022,-84.32343833,33.77761333,2022
10/8/2022,-84.324495,33.69270833,2022
10/8/2022,-85.10941367,35.09183251,2022
10/8/2022,-84.12488686,33.97113689,2022
10/8/2022,-84.34964797,34.00729466,2022
10/8/2022,-84.41100598,34.08066041,2022
10/8/2022,-82.8137219,34.74632495,2022
10/8/2022,-84.449309,34.1275327,2022
10/8/2022,-84.328275,33.76848333,2022
10/8/2022,-84.32733889,33.77162778,2022
10/9/2022,-84.32753333,33.77172222,2022
10/9/2022,-84.32428611,33.77215556,2022
10/9/2022,-84.31839167,33.77246667,2022
10/9/2022,-84.2830851,33.80706067,2022
10/9/2022,-84.69973,34.13692217,2022
10/9/2022,-84.5688538,34.1150155,2022
10/9/2022,-84.00858346,34.05892062,2022
10/9/2022,-84.00994479,34.05790615,2022
10/9/2022,-83.1363,34.58902833,2022
10/9/2022,-83.13818333,34.59357,2022
10/9/2022,-83.13822217,34.59326333,2022
10/9/2022,-83.13805283,34.59318833,2022
10/10/2022,-83.13710833,34.58483667,2022
10/10/2022,-83.13626117,34.58119167,2022
10/10/2022,-83.1360695,34.58053667,2022
10/10/2022,-83.92997833,34.20553667,2022
10/10/2022,-83.92993,34.205555,2022
10/10/2022,-84.687775,34.25420333,2022
10/10/2022,-84.68856167,34.25422167,2022
10/10/2022,-84.688255,34.25399667,2022
10/10/2022,-84.69896167,34.42628667,2022
10/10/2022,-82.35976676,34.77550901,2022
10/10/2022,-82.35968739,34.77544853,2022
10/10/2022,-83.369803,33.930075,2022
10/10/2022,-84.38888667,34.21241333,2022
10/10/2022,-85.52618265,35.09090866,2022
10/11/2022,-84.388855,34.21227833,2022
10/11/2022,-84.25718906,33.81602484,2022
10/11/2022,-84.40270192,33.6131539,2022
10/11/2022,-84.34377822,33.74234649,2022
10/11/2022,-83.38230833,33.90083667,2022
10/11/2022,-83.72535,33.96942833,2022
10/11/2022,-84.85648333,34.52547,2022
10/11/2022,-82.81912231,34.63592529,2022
10/11/2022,-83.24753611,33.454425,2022
10/11/2022,-83.24749722,33.45445556,2022
10/12/2022,-84.31793833,33.75791667,2022
10/12/2022,-84.23704942,33.81390683,2022
10/12/2022,-84.60500333,34.30285,2022
10/12/2022,-84.23255855,33.80638491,2022
10/12/2022,-84.73215076,33.84011228,2022
10/12/2022,-84.32819396,33.96465691,2022
10/12/2022,-84.29017141,33.78209754,2022
10/13/2022,-83.83499071,33.86891252,2022
10/13/2022,-82.58192444,34.71912003,2022
10/13/2022,-85.34497127,35.11333034,2022
10/13/2022,-82.57667,35.232305,2022
10/13/2022,-84.31764319,33.7708214,2022
10/13/2022,-84.31721333,33.77100333,2022
10/14/2022,-83.9224359,33.86144457,2022
10/14/2022,-83.9230964,33.86157236,2022
10/14/2022,-83.88503333,34.16678667,2022
10/14/2022,-84.34661519,33.84659527,2022
10/14/2022,-84.37184648,34.03099725,2022
10/14/2022,-84.67071079,34.06902381,2022
10/14/2022,-84.37288642,33.79072391,2022
10/14/2022,-84.0078872,34.5274294,2022
10/14/2022,-83.7278061,33.96760257,2022
10/14/2022,-83.31227875,33.9201355,2022
10/14/2022,-83.72965,33.971267,2022
10/14/2022,-84.37815333,33.97487,2022
10/14/2022,-85.12094167,35.09348333,2022
10/14/2022,-84.34689081,34.25075214,2022
10/14/2022,-84.0170685,34.1869102,2022
10/15/2022,-83.38039334,33.98149644,2022
10/15/2022,-82.81541667,34.68131111,2022
10/15/2022,-82.81500008,34.68100005,2022
10/15/2022,-83.439852,33.75962439,2022
10/15/2022,-84.33857979,33.77137079,2022
10/15/2022,-84.36337401,33.76038613,2022
10/15/2022,-84.32745141,33.98975014,2022
10/15/2022,-84.2941021,33.79356764,2022
10/15/2022,-84.29412861,33.79355852,2022
10/15/2022,-84.7370325,33.8566157,2022
10/15/2022,-84.52435177,33.85145606,2022
10/16/2022,-84.32883333,33.68963667,2022
10/16/2022,-83.37766266,33.97525024,2022
10/16/2022,-83.37737274,33.97406006,2022
10/16/2022,-83.38262177,33.97946167,2022
10/16/2022,-83.93015904,34.42956379,2022
10/16/2022,-84.37187398,34.39009449,2022
10/16/2022,-84.50263457,33.99113546,2022
10/16/2022,-82.36148071,34.77618408,2022
10/16/2022,-84.79369788,34.09324698,2022
10/16/2022,-83.38417992,33.90330619,2022
10/16/2022,-83.99707899,33.88134026,2022
10/16/2022,-84.30524059,33.79636001,2022
10/16/2022,-83.87010932,33.85272361,2022
10/17/2022,-83.49173,33.88065333,2022
10/17/2022,-83.37877707,33.92250526,2022
10/17/2022,-84.68943102,33.99545727,2022
10/17/2022,-83.86908957,33.61981181,2022
10/17/2022,-83.86927479,33.62000735,2022
10/17/2022,-85.34943333,35.12518617,2022
10/17/2022,-85.359365,35.231095,2022
10/17/2022,-82.53299698,34.57897698,2022
10/18/2022,-83.37498665,33.93751321,2022
10/18/2022,-83.36981389,33.93017778,2022
10/18/2022,-84.56061497,34.14293665,2022
10/18/2022,-84.51143664,34.03917561,2022
10/18/2022,-84.41155259,34.09987217,2022
10/18/2022,-82.78626985,34.46622022,2022
10/18/2022,-82.786155,34.466275,2022
10/18/2022,-84.69449875,33.93732727,2022
10/19/2022,-84.05203333,33.83366333,2022
,-82.65413862,34.74090114,2022
,-83.86772791,33.82119564,2022
,-82.821525,34.41811111,2022
,-84.50537833,34.08355283,2022
,-84.51878357,33.88801956,2022
,-84.37773833,33.837745,2022
,-86.07746892,36.27281879,2022
,-84.14148856,34.24988014,2022
,-83.95865868,34.52822274,2022
,-84.72734167,34.36973667,2022
,-82.35408527,34.39329165,2022
,-83.10016667,34.49048,2022
,-84.52939667,34.01123888,2022
,-82.91535056,34.69850816,2022
,-84.27523219,33.78288484,2022
,-83.37257417,33.95416985,2022
,-83.87203987,33.62763275,2022
,-83.8721364,33.62736274,2022
,-83.87213826,33.62735503,2022
,-83.87224346,33.62732752,2022
,-84.4884567,33.43042283,2022
,-85.325656,35.09383752,2022
,-83.84308287,34.19204173,2022
,-84.01678859,34.1871612,2022
,-84.57654543,33.98303522,2022
,-84.31011314,33.89038074,2022
,-84.22716522,34.22491455,2022
,-84.1202305,33.68393,2022
,-84.30613018,33.70435767,2022
,-83.2657,33.90020833,2022
,-84.33099947,33.71651665,2022
,-83.9793326,33.59437019,2022
,-84.31493132,33.9396503,2022
,-83.265725,33.90019667,2022
,-84.1561195,33.63967833,2022
,-84.56613206,33.85264644,2022
,-84.1076805,34.74191333,2022
,-84.00116667,34.22634167,2022
,-85.1130908,35.08895775,2022
,-84.14105833,33.66541111,2022
,-82.77446312,34.64129157,2022
,-82.91129842,33.95914747,2022
,-84.6570915,34.13651739,2022
,-82.81846432,34.35446873,2022
,-84.3323068,33.7631255,2022
,-82.8212462,34.6722765,2022
,-84.32665567,33.91743412,2022
,-83.34796111,33.92424444,2022
,-84.39234268,33.96127584,2022
,-84.26215731,33.93186334,2022
,-84.2367622,34.5662889,2022
,-83.7259605,34.7351715,2022
,-84.32908258,33.96312772,2022
,-83.39317514,33.90255277,2022
,-84.23669496,33.71228476,2022
,-82.25374667,34.47468833,2022
,-82.82124627,34.67229134,2022
,-82.826915,34.669436,2022
,-84.27052595,33.95462533,2022
,-85.04093933,35.01550293,2022
,-84.25658667,33.82127167,2022
,-84.85468292,34.46511841,2022
,-82.8400901,34.73907989,2022
,-82.83940891,34.73903275,2022
,-82.83999098,34.73906369,2022
,-82.58443333,35.56156667,2022
,-85.0408945,35.01560278,2022
,-83.01709891,34.64940294,2022
,-84.28479832,33.80774375,2022
,-84.23380952,33.54426455,2022
,-83.73124972,33.58975893,2022
,-83.73069014,33.58928636,2022
,-84.28224762,34.07630942,2022
,-83.36983667,33.95768667,2022
,-81.6375355,38.3551898,2022
,-84.29569167,34.47403056,2022
,-83.98484039,34.53345871,2022
,-82.90011197,35.065044,2022
,-84.55116896,33.95206817,2022
,-83.76,34.1,2050
,-83.27,34.07,2050
,-83.8266,34.089846,2050
,-83.798877,34.138962,2050
,-83.7564699,34.1072909,2050
,-83.7564699,34.142209,2050
,-83.693733,34.064256,2050
,-83.747015,34.093613,2050
,-83.6953489,34.097902,2050
,-83.2742425,34.073869,2050
,-83.1133751,34.0878353,2050
,-84.02158333,34.01519445,2050
,-83.84988596,34.0732543,2050
,-83.77351333,34.08297217,2050
,-83.90256333,34.07351383,2050
,-83.90256333,34.07351383,2050
,-83.8267235,34.09037741,2050
,-83.818,34.10058333,2050
,-83.51352476,34.02798685,2050
,-83.58863833,34.11823617,2050
,-83.732,33.9642,2050
,-83.85988617,34.07052231,2050
,-84.29644667,34.02596383,2050
,-83.79622363,34.20688224,2050
,-83.5646262,34.19016814,2050
,-84.065223,34.153734,2050
,-84.17,34,2050
,-84.11789,34.22425497,2050
,-83.96969793,34.10630452,2050
,-84.09563541,34.19542203,2050
,-83.85943423,34.24222048,2050
,-83.86135192,34.24224065,2050
,-84.26191667,34.030075,2050
,-84.11565553,34.19113172,2050
,-83.883775,34.049575,2050
,-83.98301564,34.06005986,2050
,-84.13766839,34.25259155,2050
,-83.72548867,33.9946108,2050
,-84.14332153,34.00132829,2050
,-83.50358582,33.98957825,2050
,-83.92979214,34.1705811,2050
,-84.21486664,34.2917366,2050
,-83.78729167,34.41759167,2050
,-83.86222976,34.2422953,2050
,-84.35691956,34.01310291,2050
,-83.45264532,34.12487312,2050
,-83.82442128,34.23718207,2050
,-83.731067,33.973433,2050
,-83.731115,33.973442,2050
,-83.83098892,34.2458024,2050
,-83.83203305,34.24666252,2050
,-83.83561707,34.01136017,2050
,-83.93178303,34.33187161,2050
,-83.60795723,34.02402386,2050
,-83.62473975,34.07603497,2050
,-84.26071167,34.17752833,2050
,-84.10320709,34.02081333,2050
,-84.25309824,34.05116319,2050
,-83.41867041,33.86703166,2050
,-83.45389726,33.94894262,2050
,-83.93241817,34.02514015,2050
,-84.02752581,34.16156206,2050
,-83.89816789,34.10405991,2050
,-83.80666258,34.10556098,2050
,-83.84558944,34.05420329,2050
,-83.9468,34.02724717,2050
,-83.88752906,34.17495412,2050
,-83.88752906,34.17495412,2050
,-83.88752906,34.17495412,2050
,-83.98325801,34.06151249,2050
,-84.07711117,34.07279717,2050
,-83.98325801,34.06151249,2050
,-83.94727167,34.01173888,2050
,-84.020885,34.039964,2050
,-83.88418667,34.28342,2050
,-83.97031542,34.33266182,2050
,-83.731099,33.973053,2050
,-83.731099,33.973053,2050
,-83.83008484,33.88666022,2050
,-83.28361747,33.97304637,2050
,-83.98325801,34.06151249,2050
,-83.72585946,33.96989005,2050
,-83.48972167,33.99072167,2050
,-83.98325801,34.06151249,2050
,-84.1342071,34.25030147,2050
,-83.94841015,34.1246718,2050
,-83.94841886,34.12470603,2050
,-83.38283928,33.90069025,2050
,-83.44390833,34.141575,2050
,-83.90663,34.05551117,2050
,-83.90965585,34.26334597,2050
,-83.83191177,34.24610036,2050
,-83.82845577,34.11102098,2050
,-83.29474453,34.66603889,2050
,-84.11562947,34.17932137,2050
,-83.38517,34.0339805,2050
,-84.12382068,33.98068263,2050
,-84.12381548,33.98081549,2050
,-84.12371274,33.9808429,2050
,-84.68986494,33.99509561,2050
,-83.82518324,34.22742305,2050
,-83.729508,33.970079,2050
,-83.73075,33.97275,2050
,-83.731033,33.9733,2050
,-83.731033,33.9733,2050
,-83.731017,33.973383,2050
,-83.731183,33.973433,2050
,-83.731267,33.973167,2050
,-83.72965,33.970867,2050
,-83.46233333,34.16659167,2050
,-84.0001652,33.97723471,2050
,-83.26824167,33.93112167,2050
,-83.80913679,34.00992925,2050
,-83.93681766,34.13581536,2050
,-83.93873971,34.01586437,2050
,-83.8843455,34.227602,2050
,-83.5845871,34.03575897,2050
,-83.74782914,34.14452844,2050
,-83.74769109,34.14460716,2050
,-83.43777829,33.95852852,2050
,-83.729733,33.970467,2050
,-83.731033,33.973,2050
,-83.731067,33.973017,2050
,-83.731033,33.973383,2050
,-83.729633,33.970467,2050
,-83.72795,33.96785,2050
,-83.48763828,33.99299482,2050
,-83.79129071,34.62156598,2050
,-83.82686779,34.22968819,2050
,-83.80762491,34.16078223,2050
,-83.52303226,34.18905482,2050
,-83.68301346,33.9334926,2050
,-84.43942264,33.93417326,2050
,-83.88500689,34.16862111,2050
,-83.88500689,34.16862111,2050
,-83.73228438,33.97993078,2050
,-83.88565833,34.05222217,2050
,-83.864957,34.24087048,2050
,-83.29646196,34.66639393,2050
,-84.12048333,34.28458,2050
,-83.89878,34.250405,2050
,-84.16220833,34.23727833,2050
,-83.992957,33.951428,2050
,-83.73001551,33.97958243,2050
,-84.1487805,34.239425,2050
,-84.38030981,34.00487385,2050
,-83.729633,33.970467,2050
,-83.7297,33.97055,2050
,-83.40053558,33.9565773,2050
,-84.11305795,34.1785048,2050
,-84.02556609,33.97760206,2050
,-83.3809587,34.0194856,2050
,-83.49395833,33.98979167,2050
,-83.98466333,34.23872833,2050
,-83.47952271,33.95689392,2050
,-84.29589167,34.0360305,2050
,-83.832145,34.24638667,2050
,-83.7289233,33.96883181,2050
,-83.733383,33.976467,2050
,-83.733485,33.976529,2050
,-83.45373533,33.94875263,2050
,-84.08834796,34.08629517,2050
,-83.81800242,34.33435389,2050
,-83.96286618,34.30377223,2050
,-83.729617,33.970683,2050
,-83.88312531,34.04482651,2050
,-83.7323,33.973017,2050
,-83.731783,33.972983,2050
,-83.731483,33.973183,2050
,-83.730217,33.972067,2050
,-83.730217,33.9717,2050
,-84.07158625,34.11731704,2050
,-83.93260743,34.16435377,2050
,-83.59176775,34.1162902,2050
,-83.93223181,34.02531114,2050
,-84.07280345,34.19921649,2050
,-83.86990149,34.04137983,2050
,-84.14215932,34.03558362,2050
,-83.63479043,34.09997099,2050
,-83.93184956,34.332053,2050
,-83.729217,33.96435,2050
,-84.14283771,34.03546378,2050
,-84.14176969,34.03559198,2050
,-84.14140491,34.0354209,2050
,-83.38343048,33.90249634,2050
,-83.91316845,34.21945527,2050
,-84.27883592,33.89435496,2050
,-83.45362479,33.94814878,2050
,-84.0180445,34.0206945,2050
,-83.85894236,34.19952176,2050
,-84.0183805,34.37138667,2050
,-83.731033,33.972983,2050
,-83.731033,33.972983,2050
,-83.83869167,34.0796445,2050
,-83.83162723,34.24595461,2050
,-83.99553719,34.16745272,2050
,-83.83189827,34.24574196,2050
,-83.7237168,34.181641,2050
,-83.9562021,34.03520246,2050
,-83.94097402,34.11223004,2050
,-83.84533469,34.24993626,2050
,-83.83194834,34.24610096,2050
,-83.33356365,33.85612603,2050
,-83.58041441,34.0665354,2050
,-83.41118333,33.943325,2050
,-83.97481216,34.02153052,2050
,-84.115455,34.19111833,2050
,-83.83213,34.24515833,2050
,-83.729633,33.970467,2050
,-83.27483921,33.8941614,2050
,-83.88796113,34.11806787,2050
,-83.897083,33.994264,2050
,-83.90688333,34.1496195,2050
,-83.83254167,34.24576667,2050
,-83.83197,34.24503,2050
,-84.4907621,34.2367621,2050
,-84.13671117,34.2467,2050
,-83.3885999,33.9391854,2050
,-84.11401638,34.11148682,2050
,-83.31068404,33.92826871,2050
,-83.37882221,33.92996449,2050
,-84.0098638,34.0460876,2050
,-84.11312521,34.17859077,2050
,-84.112728,34.17859397,2050
,-83.9207242,34.0864878,2050
,-83.91254958,34.13572188,2050
,-83.91303778,34.13750772,2050
,-83.91344742,34.13741329,2050
,-83.91336061,34.1370858,2050
,-83.9130602,34.13736219,2050
,-83.91340352,34.13757532,2050
,-83.83160807,34.24580459,2050
,-83.8319709,34.2460735,2050
,-84.26915497,34.04473997,2050
,-83.30967557,33.92864768,2050
,-84.06374876,34.1131359,2050
,-83.779087,34.33443797,2050
,-84.37899046,33.97439294,2050
,-83.38463682,33.89936242,2050
,-83.584484,34.035665,2050
,-84.10439167,34.1634555,2050
,-84.183458,34.09841397,2050
,-84.07324167,34.19982167,2050
,-84.07226276,34.04493389,2050
,-83.37552007,33.9424329,2050
,-84.080853,34.18119697,2050
,-84.05341792,34.20562884,2050
,-83.80873833,34.12116117,2050
,-83.37539003,33.92419625,2050
,-83.3325997,33.91393999,2050
,-84.05598872,34.05991877,2050
,-83.37468008,33.9708948,2050
,-83.93185817,34.02526104,2050
,-84.14396953,34.22113466,2050
,-84.08037167,34.15178,2050
,-84.08111667,34.0342445,2050
,-83.83203,34.228825,2050
,-83.4003,33.97291667,2050
,-83.88194974,34.22750031,2050
,-83.86157607,34.242135,2050
,-83.88342364,34.22567958,2050
,-84.31210532,34.10899624,2050
,-83.8650668,34.23005952,2050
,-83.50136667,33.988005,2050
,-84.1837492,34.30060306,2050
,-83.27139167,34.12071117,2050
,-83.82043363,34.26539037,2050
,-84.47,34,2050
,-84.20359997,33.992749,2050
,-83.44308124,34.13332174,2050
,-84.08531117,34.23468,2050
,-83.37535,33.94263,2050
,-83.27043742,33.92594906,2050
,-83.73201389,33.98053178,2050
,-84.14019272,34.20752584,2050
,-83.42667332,33.9788291,2050
,-83.83186511,34.24593137,2050
,-83.83264167,34.245445,2050
,-83.48925833,33.99068333,2050
,-84.214875,34.14591117,2050
,-83.45573056,33.95830556,2050
,-83.34637638,33.90954741,2050
,-84.18773667,34.10092217,2050
,-84.15111111,34.28944444,2050
,-84.00410916,34.26135649,2050
,-83.55464167,33.99607167,2050
,-83.84279335,34.30512597,2050
,-83.4538901,33.97376394,2050
,-84.04807711,34.21814899,2050
,-83.92012833,34.10707783,2050
,-83.49089167,33.99327167,2050
,-83.98341414,34.05895626,2050
,-84.11214653,34.17864569,2050
,-83.817619,34.335194,2050
,-84.005085,34.063974,2050
,-83.8872665,34.1065979,2050
,-84.24625221,33.97375387,2050
,-83.81764052,34.34807193,2050
,-83.92085333,34.03746383,2050
,-84.05205591,34.31629786,2050
,-83.87322365,34.06568573,2050
,-83.52049934,33.95846854,2050
,-83.729383,33.969767,2050
,-83.74152614,34.33436497,2050
,-84.4907621,34.2367621,2050
,-83.76664814,34.26672893,2050
,-83.37605833,33.94097778,2050
,-84.13845833,34.25154167,2050
,-84.38024183,34.03788936,2050
,-84.12159999,34.08039343,2050
,-84.20128574,34.02924057,2050
,-84.20060555,34.02954594,2050
,-84.20017387,34.03135954,2050
,-84.05497101,34.00305597,2050
,-84.0304,34.31617897,2050
,-83.78780668,33.89012734,2050
,-84.03129197,34.316329,2050
,-83.4212712,33.8659534,2050
,-84.02133088,34.02488376,2050
,-83.32655333,33.92171167,2050
,-83.38162914,33.9834969,2050
,-84.03143697,34.31630897,2050
,-83.989045,34.238955,2050
,-83.88906167,34.38058333,2050
,-83.86057167,34.24163833,2050
,-83.77811193,34.38311837,2050
,-84.14944458,33.98110962,2050
,-83.3802146,33.933851,2050
,-83.37008613,34.52775414,2050
,-84.02049167,34.1286305,2050
,-83.3794412,33.9328304,2050
,-83.83047366,34.22051038,2050
,-84.12184167,33.961105,2050
,-84.00148548,34.06142497,2050
,-83.79296167,34.03264717,2050
,-83.33052903,33.92798706,2050
,-84.04616533,34.30785077,2050
,-83.95253401,34.17506305,2050
,-83.39572833,33.90968333,2050
,-83.37101667,33.92947833,2050
,-83.37059199,33.93597231,2050
,-84.09720703,34.07198892,2050
,-83.38143674,33.90308819,2050
,-83.38026113,33.93385633,2050
,-83.7294,33.969717,2050
,-83.7294,33.969717,2050
,-84.14019272,34.20731955,2050
,-83.24565614,33.93613028,2050
,-83.98112488,34.04779053,2050
,-83.42730487,34.11348382,2050
,-84.27162749,34.04319884,2050
,-83.93389662,34.09828484,2050
,-84.13765833,34.25260833,2050
,-84.13767924,34.25260611,2050
,-84.13766383,34.25255833,2050
,-83.37783013,33.93280029,2050
,-83.3917406,33.9153488,2050
,-83.37069293,33.92998934,2050
,-83.40145333,33.97180333,2050
,-84.04661195,34.05926895,2050
,-84.05224392,34.00035214,2050
,-84.1945551,34.22472671,2050
,-84.26146578,34.00359241,2050
,-84.20114542,34.02904273,2050
,-84.20103277,34.02908761,2050
,-83.303055,33.91222667,2050
,-84.05737784,34.22097929,2050
,-83.30695275,33.92673268,2050
,-83.30268167,33.91210833,2050
,-83.37754167,33.93293333,2050
,-83.35501167,34.19007833,2050
,-83.41562318,33.9324772,2050
,-83.46594167,33.94946333,2050
,-84.24445556,34.03980278,2050
,-83.38368056,33.98700833,2050
,-84.11976667,34.18279667,2050
,-84.104175,34.10431909,2050
,-84.15972222,34.23918056,2050
,-83.82927482,34.30115959,2050
,-83.73082833,33.99703833,2050
,-83.89113922,34.05336721,2050
,-83.89,34.1,2050
,-83.97053611,34.17474444,2050
,-83.97067222,34.17452222,2050
,-84.1125676,34.1124176,2050
,-84.1125676,34.1124176,2050
,-84.1430195,34.21623833,2050
,-84.04716401,34.0590419,2050
,-83.83368793,34.00470079,2050
,-84.11525823,34.11046934,2050
,-84.03790161,34.40972022,2050
,-84.03312178,34.09256725,2050
,-83.52512197,34.16234897,2050
,-84.005085,34.063974,2050
,-84.18251514,34.14545817,2050
,-83.48065948,33.95338058,2050
,-84.07258617,34.361345,2050
,-84.10512057,34.27952494,2050
,-84.23854167,34.00590833,2050
,-83.86623366,34.27670607,2050
,-84.0328441,34.21574835,2050
,-83.8329227,34.24403258,2050
,-84.21790795,34.0483988,2050
,-83.728567,33.96895,2050
,-83.73035,33.9718,2050
,-83.731267,33.97305,2050
,-83.731267,33.97305,2050
,-83.91448333,34.71048333,2050
,-84.04715834,34.05902208,2050
,-84.04709803,34.05894241,2050
,-83.35820833,33.96515,2050
,-84.08395136,34.0872871,2050
,-84.0920298,34.1388939,2050
,-84.25078667,33.98986333,2050
,-83.8712,34.05590833,2050
,-84.11170047,34.17625124,2050
,-84.2225424,34.16851319,2050
,-84.00885519,33.98227847,2050
,-84.1385831,34.25429394,2050
,-83.85981202,34.35126107,2050
,-83.9794818,34.0474046,2050
,-84.22538855,34.23518151,2050
,-83.27017004,33.92524272,2050
,-84.2318049,34.045567,2050
,-84.23196836,34.04512432,2050
,-83.980605,33.9277,2050
,-84.30636161,34.03317261,2050
,-84.11030159,34.17997932,2050
,-84.26053667,34.0397805,2050
,-84.24487651,33.8915134,2050
,-84.08516944,34.17081389,2050
,-84.45256667,34.04302217,2050
,-83.73207167,33.99952,2050
,-84.03427403,34.3147836,2050
,-84.1386945,34.25341667,2050
,-83.8995733,34.09519704,2050
,-84.17156389,34.20165,2050
,-84.17158638,34.20166827,2050
,-83.54016881,33.94848706,2050
,-84.22082396,34.17453445,2050
,-83.71709097,33.96681397,2050
,-84.20685839,34.14604062,2050
,-83.39095111,33.93971175,2050
,-83.92885584,33.04917854,2050
,-84.30213095,34.0337039,2050
,-83.46333333,33.89688833,2050
,-84.28438494,34.07379236,2050
,-83.959389,34.14620697,2050
,-84.04708743,34.0588765,2050
,-83.83314843,34.24601617,2050
,-83.833275,34.24581167,2050
,-84.04573883,34.06171667,2050
,-84.0797805,34.20973667,2050
,-84.30422599,34.05261371,2050
,-84.06433584,34.13157211,2050
,-83.93735703,34.18891035,2050
,-83.93728637,34.1890127,2050
,-83.9797546,34.23083866,2050
,-83.97598578,34.52666094,2050
,-83.92811825,34.26194955,2050
,-83.83000983,34.22671936,2050
,-83.97625,34.07389717,2050
,-84.37915903,33.98297697,2050
,-83.76628749,34.53626486,2050
,-83.62091814,33.98789329,2050
,-83.38529631,33.99137334,2050
,-84.15928552,34.17600146,2050
,-83.46344667,33.84743833,2050
,-83.73032707,33.95647751,2050
,-83.9879625,33.9562149,2050
,-83.97168667,34.11656117,2050
,-83.88195788,34.04045729,2050
,-84.11566333,34.27268776,2050
,-84.23593514,33.98989612,2050
,-84.20057762,34.01934862,2050
,-84.005085,34.063974,2050
,-84.005085,34.063974,2050
,-83.73040121,33.95506383,2050
,-84.3304588,34.0687838,2050
,-84.03019717,34.316095,2050
,-84.08190577,34.11518987,2050
,-83.82991386,34.3221892,2050
,-83.8113343,34.3535607,2050
,-83.727883,33.968017,2050
,-83.73115,33.973133,2050
,-84.07010997,34.08240297,2050
,-84.069951,34.082535,2050
,-84.10523009,34.37215667,2050
,-83.73410977,33.98923049,2050
,-84.40271167,34.06614717,2050
,-84.15820963,34.01234717,2050
,-84.06766109,34.46923722,2050
,-83.9535938,34.36617782,2050
,-83.61479832,34.07982788,2050
,-83.61486681,34.07982053,2050
,-83.35756704,33.95188401,2050
,-84.23014916,34.01680094,2050
,-83.67442636,34.10293331,2050
,-84.12366798,34.25007197,2050
,-83.73242897,33.97940897,2050
,-83.73183897,33.98025897,2050
,-83.73182797,33.98079297,2050
,-83.731789,33.980859,2050
,-83.72312397,33.974026,2050
,-83.72421097,33.97074597,2050
,-83.73435897,33.961773,2050
,-83.736401,33.965839,2050
,-83.95208609,34.19286853,2050
,-83.4091603,34.00949556,2050
,-83.695075,34.07358883,2050
,-83.7899907,34.3481974,2050
,-84.01368281,34.0322789,2050
,-83.5575463,34.262884,2050
,-83.99356446,34.28724741,2050
,-83.993795,34.287166,2050
,-83.70244667,34.00261667,2050
,-84.07258781,34.22775809,2050
,-83.923905,34.040025,2050
,-84.02864088,33.98028427,2050
,-83.46496667,34.01347222,2050
,-83.35648804,33.93731417,2050
,-84.06781776,34.35822543,2050
,-83.88322359,34.07418583,2050
,-84.29051262,34.03527429,2050
,-83.89438355,34.24601269,2050
,-83.88205,34.092675,2050
,-84.21104126,34.07386836,2050
,-83.40240044,33.92607854,2050
,-83.40247208,33.92626422,2050
,-84.00517756,34.27967005,2050
,-83.81273959,34.12953626,2050
,-84.14271534,34.03547061,2050
,-83.73482611,33.97615059,2050
,-83.98513833,34.36323,2050
,-83.37391061,33.89399849,2050
,-84.04241994,34.35162857,2050
,-83.91962377,34.08571601,2050
,-84.0722192,34.05702668,2050
,-84.23966167,33.98193667,2050
,-83.92316144,34.34815972,2050
,-84.02080481,34.02416671,2050
,-84.25750729,34.03367794,2050
,-84.06652335,34.26102004,2050
,-83.36913055,34.11159132,2050
,-84.0738399,34.03904872,2050
,-84.06726111,34.15474722,2050
,-84.08666944,34.14230278,2050
,-83.07530724,34.02730208,2050
,-84.25776371,34.03364837,2050
,-83.729367,33.969733,2050
,-83.729967,33.971667,2050
,-83.731717,33.975083,2050
,-84.03790161,34.40972022,2050
,-83.43027907,33.94866465,2050
,-83.92617276,34.22152867,2050
,-84.26087708,34.03126961,2050
,-84.13934883,34.25526047,2050
,-83.59839667,33.994125,2050
,-83.80767029,33.87588801,2050
,-84.11908038,34.42120516,2050
,-84.21036953,34.17137738,2050
,-84.04710463,34.21827243,2050
,-83.8186289,33.9643169,2050
